Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
330	0.236364	353	0.056657	48	0.354167	269	0.286245	11.993559	182	0.225275	2.146545	148	0.250000	39.489755	269	0.286245	0.192000	0.237638	
342	0.260234	345	0.095652	31	0.483871	282	0.290780	11.993559	177	0.322034	2.146545	165	0.193939	39.489755	282	0.290780	0.219000	0.237528	
345	0.289855	342	0.061404	42	0.547619	271	0.280443	11.993559	174	0.327586	1.747505	171	0.251462	39.489755	271	0.280443	0.220000	0.237426	
353	0.252125	315	0.063492	34	0.441176	298	0.271812	11.993559	192	0.213542	1.747505	161	0.298137	39.489755	298	0.271812	0.205000	0.237237	
372	0.274194	331	0.048338	38	0.552632	259	0.332046	11.993559	182	0.274725	1.747505	190	0.273684	39.489755	259	0.332046	0.225000	0.237166	
352	0.244318	350	0.054286	28	0.535714	270	0.377778	11.993559	167	0.203593	1.747505	185	0.281081	39.489755	270	0.377778	0.222000	0.237079	
356	0.230337	346	0.080925	32	0.531250	266	0.281955	11.993559	162	0.197531	1.747505	194	0.257732	39.489755	266	0.281955	0.202000	0.236879	
336	0.270833	338	0.044379	24	0.666667	302	0.251656	9.791480	163	0.331288	1.747505	173	0.213873	39.489755	302	0.251656	0.198000	0.236658	
306	0.307190	368	0.059783	27	0.592593	299	0.220736	9.791480	163	0.392638	1.747505	143	0.209790	39.489755	299	0.220736	0.198000	0.236439	
353	0.235127	338	0.071006	35	0.457143	274	0.306569	9.791480	173	0.312139	1.747505	180	0.161111	39.489755	274	0.306569	0.207000	0.236274	
321	0.408100	373	0.061662	47	0.617021	259	0.289575	9.791480	157	0.426752	1.322155	164	0.390244	39.489755	259	0.289575	0.258000	0.236395	
349	0.229226	355	0.056338	38	0.605263	258	0.294574	18.239908	177	0.169492	1.322155	172	0.290698	39.489755	258	0.294574	0.199000	0.236188	
325	0.360000	367	0.046322	36	0.305556	272	0.308824	14.233425	148	0.351351	1.322155	177	0.367232	39.489755	272	0.308824	0.229000	0.236148	
347	0.308357	346	0.049133	36	0.472222	271	0.261993	14.233425	167	0.245509	1.322155	180	0.366667	39.489755	271	0.261993	0.212000	0.236015	
354	0.282486	335	0.038806	35	0.514286	276	0.336957	14.233425	182	0.269231	1.322155	172	0.296512	39.489755	276	0.336957	0.224000	0.235950	
341	0.304985	367	0.049046	25	0.200000	267	0.318352	14.233425	165	0.260606	1.322155	176	0.346591	39.489755	267	0.318352	0.212000	0.235819	
367	0.261580	319	0.059561	47	0.553191	267	0.295880	14.233425	194	0.247423	1.322155	173	0.277457	39.489755	267	0.295880	0.220000	0.235734	
327	0.269113	336	0.026786	42	0.333333	295	0.359322	14.233425	156	0.173077	1.322155	171	0.356725	39.489755	295	0.359322	0.217000	0.235633	
347	0.331412	331	0.057402	45	0.466667	277	0.281588	7.984146	170	0.364706	1.322155	177	0.299435	39.489755	277	0.281588	0.233000	0.235619	
361	0.362881	345	0.057971	26	0.461538	268	0.343284	7.984146	187	0.358289	1.322155	174	0.367816	39.489755	268	0.343284	0.255000	0.235722	
350	0.422857	362	0.052486	40	0.600000	248	0.334677	7.984146	169	0.467456	1.322155	181	0.381215	39.489755	248	0.334677	0.274000	0.235925	
352	0.369318	332	0.042169	32	0.468750	284	0.355634	15.437915	202	0.321782	1.322155	150	0.433333	39.489755	284	0.355634	0.260000	0.236051	
354	0.285311	354	0.073446	30	0.466667	262	0.374046	15.437915	179	0.329609	2.395948	175	0.240000	39.489755	262	0.374046	0.239000	0.236067	
338	0.207101	333	0.048048	38	0.605263	291	0.281787	15.437915	181	0.198895	2.395948	157	0.216561	39.489755	291	0.281787	0.191000	0.235832	
362	0.185083	337	0.059347	37	0.567568	264	0.284091	13.133387	166	0.228916	2.395948	196	0.147959	39.489755	264	0.284091	0.183000	0.235558	
347	0.314121	336	0.107143	35	0.571429	282	0.287234	13.133387	196	0.336735	1.558863	151	0.284768	39.489755	282	0.287234	0.246000	0.235612	
337	0.299703	348	0.071839	30	0.600000	285	0.368421	13.133387	156	0.269231	1.558863	181	0.325967	39.489755	285	0.368421	0.249000	0.235681	
315	0.234921	373	0.080429	33	0.666667	279	0.308244	13.133387	153	0.228758	1.558863	162	0.240741	39.489755	279	0.308244	0.212000	0.235560	
322	0.232919	354	0.059322	42	0.547619	282	0.358156	13.133387	161	0.180124	1.558863	161	0.285714	39.489755	282	0.358156	0.220000	0.235481	
374	0.368984	362	0.058011	31	0.612903	233	0.296137	7.915020	187	0.465241	1.558863	187	0.272727	39.489755	233	0.296137	0.247000	0.235539	
319	0.335423	386	0.064767	24	0.166667	271	0.302583	13.837038	153	0.326797	1.558863	166	0.343373	39.489755	271	0.302583	0.218000	0.235451	
316	0.294304	374	0.085561	39	0.384615	271	0.346863	13.837038	162	0.265432	1.558863	154	0.324675	39.489755	271	0.346863	0.234000	0.235444	
353	0.325779	371	0.056604	34	0.617647	242	0.260331	13.837038	162	0.327160	1.558863	191	0.324607	39.489755	242	0.260331	0.220000	0.235367	
339	0.292035	363	0.079890	27	0.444444	271	0.335793	13.837038	189	0.264550	1.558863	150	0.326667	39.489755	271	0.335793	0.231000	0.235345	
325	0.258462	360	0.061111	33	0.545455	282	0.354610	13.837038	157	0.242038	1.558863	168	0.273810	39.489755	282	0.354610	0.224000	0.235289	
354	0.257062	318	0.050314	38	0.552632	290	0.279310	13.837038	173	0.236994	1.558863	181	0.276243	39.489755	290	0.279310	0.209000	0.235161	
336	0.285714	374	0.042781	34	0.500000	256	0.308594	13.837038	151	0.264901	1.558863	185	0.302703	39.489755	256	0.308594	0.208000	0.235028	
334	0.284431	328	0.042683	24	0.375000	314	0.283439	13.837038	168	0.238095	1.558863	166	0.331325	39.489755	314	0.283439	0.207000	0.234892	
312	0.323718	377	0.042440	35	0.514286	276	0.264493	13.837038	177	0.265537	1.558863	135	0.400000	39.489755	276	0.264493	0.208000	0.234762	
364	0.280220	302	0.046358	40	0.550000	294	0.265306	13.837038	191	0.277487	1.558863	173	0.283237	39.489755	294	0.265306	0.216000	0.234672	
360	0.277778	331	0.063444	39	0.538462	270	0.288889	13.837038	182	0.269231	1.558863	178	0.286517	39.489755	270	0.288889	0.220000	0.234602	
356	0.275281	348	0.071839	44	0.568182	252	0.285714	13.837038	163	0.263804	1.558863	193	0.284974	39.489755	252	0.285714	0.220000	0.234532	
343	0.201166	345	0.081159	38	0.421053	274	0.302920	13.837038	163	0.220859	1.558863	180	0.183333	39.489755	274	0.302920	0.196000	0.234350	
374	0.310160	352	0.082386	30	0.600000	244	0.245902	13.837038	192	0.270833	1.315244	182	0.351648	39.489755	244	0.245902	0.223000	0.234296	
349	0.326648	325	0.043077	30	0.566667	296	0.354730	13.837038	156	0.243590	1.315244	193	0.393782	39.489755	296	0.354730	0.250000	0.234370	
339	0.377581	350	0.071429	32	0.593750	279	0.290323	13.837038	173	0.329480	1.315244	166	0.427711	39.489755	279	0.290323	0.253000	0.234457	
319	0.250784	362	0.069061	25	0.360000	294	0.312925	13.837038	167	0.299401	2.554072	152	0.197368	39.489755	294	0.312925	0.206000	0.234324	
309	0.239482	364	0.057692	40	0.575000	287	0.282230	13.837038	161	0.267081	1.669477	148	0.209459	39.489755	287	0.282230	0.199000	0.234161	
333	0.342342	344	0.075581	45	0.533333	278	0.312950	13.837038	193	0.357513	1.669477	140	0.321429	39.489755	278	0.312950	0.251000	0.234239	
357	0.296919	312	0.067308	32	0.593750	299	0.301003	13.837038	167	0.317365	1.669477	190	0.278947	39.489755	299	0.301003	0.236000	0.234247	
338	0.295858	353	0.070822	27	0.555556	282	0.280142	13.837038	161	0.291925	1.669477	177	0.299435	39.489755	282	0.280142	0.219000	0.234177	
341	0.266862	321	0.049844	34	0.382353	304	0.325658	13.837038	164	0.213415	1.669477	177	0.316384	39.489755	304	0.325658	0.219000	0.234108	
319	0.238245	378	0.055556	36	0.305556	267	0.344569	13.837038	175	0.280000	1.669477	144	0.187500	39.489755	267	0.344569	0.200000	0.233954	
354	0.288136	337	0.068249	41	0.682927	268	0.343284	13.837038	174	0.229885	1.401995	180	0.344444	39.489755	268	0.343284	0.245000	0.234003	
336	0.318452	336	0.059524	43	0.558140	285	0.403509	13.837038	159	0.251572	1.401995	177	0.378531	39.489755	285	0.403509	0.266000	0.234147	
362	0.295580	332	0.057229	47	0.574468	259	0.239382	13.837038	198	0.308081	1.401995	164	0.280488	66.821327	259	0.239382	0.215000	0.234061	
316	0.287975	356	0.075843	35	0.600000	293	0.204778	13.837038	152	0.263158	1.401995	164	0.310976	66.821327	293	0.204778	0.199000	0.233906	
363	0.314050	311	0.073955	30	0.633333	296	0.199324	13.837038	189	0.285714	1.401995	174	0.344828	66.821327	296	0.199324	0.215000	0.233822	
368	0.336957	319	0.072100	36	0.638889	277	0.306859	13.837038	187	0.299465	1.401995	181	0.375691	38.836780	277	0.306859	0.255000	0.233915	
343	0.326531	334	0.050898	30	0.533333	293	0.273038	13.837038	166	0.337349	1.401995	177	0.316384	38.836780	293	0.273038	0.225000	0.233876	
343	0.297376	342	0.055556	27	0.592593	288	0.347222	13.837038	167	0.305389	1.401995	176	0.289773	38.836780	288	0.347222	0.237000	0.233890	
344	0.299419	385	0.059740	29	0.551724	242	0.376033	13.837038	176	0.278409	1.401995	168	0.321429	38.836780	242	0.376033	0.233000	0.233886	
359	0.300836	359	0.069638	36	0.555556	246	0.308943	13.837038	168	0.273810	1.401995	191	0.324607	38.836780	246	0.308943	0.229000	0.233865	
319	0.313480	366	0.062842	27	0.518519	288	0.267361	13.837038	147	0.244898	1.401995	172	0.372093	38.836780	288	0.267361	0.214000	0.233779	
309	0.317152	370	0.075676	41	0.536585	280	0.232143	13.837038	132	0.227273	1.401995	177	0.384181	38.836780	280	0.232143	0.213000	0.233690	
344	0.247093	345	0.098551	46	0.500000	265	0.252830	13.837038	172	0.203488	1.401995	172	0.290698	38.836780	265	0.252830	0.209000	0.233584	
363	0.275482	342	0.067251	32	0.468750	263	0.292776	13.837038	193	0.248705	1.401995	170	0.305882	38.836780	263	0.292776	0.215000	0.233505	
325	0.292308	361	0.072022	32	0.500000	282	0.283688	13.837038	155	0.277419	1.401995	170	0.305882	38.836780	282	0.283688	0.217000	0.233435	
353	0.235127	336	0.068452	45	0.600000	266	0.266917	13.837038	183	0.207650	1.401995	170	0.264706	38.836780	266	0.266917	0.204000	0.233311	
363	0.305785	328	0.060976	40	0.675000	269	0.323420	13.837038	178	0.280899	1.401995	185	0.329730	38.836780	269	0.323420	0.245000	0.233360	
329	0.303951	363	0.057851	37	0.621622	271	0.298893	13.837038	171	0.286550	1.401995	158	0.322785	38.836780	271	0.298893	0.225000	0.233325	
373	0.348525	334	0.044910	33	0.606061	260	0.338462	13.837038	192	0.281250	1.401995	181	0.419890	38.836780	260	0.338462	0.253000	0.233407	
321	0.267913	365	0.073973	31	0.419355	283	0.339223	13.837038	159	0.308176	2.552231	162	0.228395	38.836780	283	0.339223	0.222000	0.233360	
309	0.233010	357	0.067227	36	0.500000	298	0.372483	13.837038	164	0.280488	2.552231	145	0.179310	38.836780	298	0.372483	0.225000	0.233325	
341	0.263930	354	0.048023	36	0.611111	269	0.263941	13.837038	161	0.298137	1.684515	180	0.233333	38.836780	269	0.263941	0.200000	0.233188	
334	0.344311	348	0.045977	36	0.500000	282	0.333333	13.837038	162	0.314815	1.684515	172	0.372093	38.836780	282	0.333333	0.243000	0.233229	
340	0.223529	340	0.082353	44	0.454545	276	0.351449	13.837038	170	0.241176	1.684515	170	0.205882	38.836780	276	0.351449	0.221000	0.233179	
363	0.261708	313	0.070288	39	0.435897	285	0.294737	13.837038	180	0.266667	1.684515	183	0.256831	38.836780	285	0.294737	0.218000	0.233117	
338	0.266272	349	0.060172	32	0.406250	281	0.327402	13.837038	169	0.266272	1.684515	169	0.266272	38.836780	281	0.327402	0.216000	0.233048	
351	0.253561	328	0.039634	41	0.365854	280	0.232143	13.837038	184	0.244565	1.684515	167	0.263473	38.836780	280	0.232143	0.182000	0.232842	
356	0.227528	380	0.044737	23	0.608696	241	0.327801	13.837038	178	0.269663	1.684515	178	0.185393	38.836780	241	0.327801	0.191000	0.232674	
366	0.336066	343	0.069971	27	0.629630	264	0.340909	13.837038	178	0.280899	1.541444	188	0.388298	38.836780	264	0.340909	0.254000	0.232759	
313	0.297125	353	0.076487	35	0.457143	299	0.280936	13.837038	174	0.316092	1.541444	139	0.273381	38.836780	299	0.280936	0.220000	0.232708	
321	0.208723	362	0.088398	44	0.340909	273	0.340659	13.837038	166	0.216867	1.541444	155	0.200000	38.836780	273	0.340659	0.207000	0.232606	
331	0.314199	351	0.091168	27	0.592593	291	0.274914	13.837038	171	0.274854	1.541444	160	0.356250	38.836780	291	0.274914	0.232000	0.232604	
345	0.234783	351	0.096866	32	0.500000	272	0.323529	13.837038	170	0.182353	1.541444	175	0.285714	38.836780	272	0.323529	0.219000	0.232550	
358	0.284916	343	0.043732	33	0.454545	266	0.281955	10.811429	181	0.265193	1.541444	177	0.305085	38.836780	266	0.281955	0.207000	0.232450	
351	0.304843	357	0.042017	29	0.620690	263	0.315589	10.811429	173	0.358382	1.541444	178	0.252809	38.836780	263	0.315589	0.223000	0.232413	
340	0.329412	334	0.089820	32	0.687500	294	0.275510	10.811429	161	0.366460	1.541444	179	0.296089	38.836780	294	0.275510	0.245000	0.232462	
344	0.334302	343	0.052478	38	0.526316	275	0.374545	10.811429	178	0.393258	1.541444	166	0.271084	38.836780	275	0.374545	0.256000	0.232553	
378	0.349206	330	0.039394	39	0.564103	253	0.351779	10.811429	192	0.348958	1.541444	186	0.349462	38.836780	253	0.351779	0.256000	0.232644	
353	0.288952	323	0.046440	37	0.486486	287	0.289199	10.811429	174	0.281609	1.541444	179	0.296089	38.836780	287	0.289199	0.218000	0.232588	
328	0.314024	347	0.051873	34	0.588235	291	0.274914	10.811429	164	0.359756	1.541444	164	0.268293	38.836780	291	0.274914	0.221000	0.232543	
345	0.266667	357	0.058824	42	0.428571	256	0.367188	10.811429	183	0.289617	1.541444	162	0.240741	38.836780	256	0.367188	0.225000	0.232514	
342	0.289474	360	0.038889	27	0.592593	271	0.317343	10.811429	180	0.288889	1.541444	162	0.290123	38.836780	271	0.317343	0.215000	0.232448	
352	0.289773	341	0.058651	35	0.542857	272	0.308824	10.811429	180	0.255556	1.541444	172	0.325581	38.836780	272	0.308824	0.225000	0.232420	
337	0.323442	356	0.042135	32	0.437500	275	0.389091	10.811429	177	0.282486	1.541444	160	0.368750	38.836780	275	0.389091	0.245000	0.232467	
317	0.280757	365	0.046575	31	0.580645	287	0.331010	10.811429	149	0.281879	1.541444	168	0.279762	38.836780	287	0.331010	0.219000	0.232416	
322	0.357143	363	0.063361	35	0.542857	280	0.335714	10.811429	151	0.410596	1.541444	171	0.309942	38.836780	280	0.335714	0.251000	0.232486	
343	0.230321	355	0.039437	35	0.342857	267	0.367041	18.401570	172	0.174419	1.541444	171	0.286550	38.836780	267	0.367041	0.203000	0.232376	
323	0.312693	367	0.081744	38	0.578947	272	0.305147	9.692786	169	0.360947	1.541444	154	0.259740	38.836780	272	0.305147	0.236000	0.232389	
346	0.335260	359	0.064067	46	0.630435	249	0.365462	9.692786	180	0.388889	1.541444	166	0.277108	38.836780	249	0.365462	0.259000	0.232488	
358	0.310056	341	0.055718	40	0.550000	261	0.318008	9.692786	167	0.305389	1.541444	191	0.314136	38.836780	261	0.318008	0.235000	0.232497	
358	0.270950	337	0.065282	32	0.500000	273	0.278388	9.692786	176	0.363636	1.541444	182	0.181319	38.836780	273	0.278388	0.211000	0.232418	
379	0.427441	317	0.044164	30	0.700000	274	0.328467	9.692786	180	0.322222	0.928424	199	0.522613	38.836780	274	0.328467	0.287000	0.232618	
350	0.354286	348	0.071839	30	0.500000	272	0.334559	9.692786	178	0.325843	1.335157	172	0.383721	38.836780	272	0.334559	0.255000	0.232700	
354	0.327684	342	0.049708	33	0.454545	271	0.313653	9.692786	177	0.367232	1.335157	177	0.288136	38.836780	271	0.313653	0.233000	0.232701	
336	0.285714	326	0.076687	42	0.476190	296	0.331081	9.692786	169	0.260355	1.335157	167	0.311377	38.836780	296	0.331081	0.239000	0.232724	
319	0.278997	369	0.075881	35	0.542857	277	0.350181	9.692786	155	0.354839	1.335157	164	0.207317	38.836780	277	0.350181	0.233000	0.232725	
348	0.310345	342	0.064327	31	0.483871	279	0.344086	9.692786	165	0.339394	1.335157	183	0.284153	38.836780	279	0.344086	0.241000	0.232755	
348	0.295977	356	0.050562	30	0.600000	266	0.375940	9.692786	163	0.361963	1.335157	185	0.237838	38.836780	266	0.375940	0.239000	0.232777	
336	0.348214	357	0.072829	31	0.516129	276	0.307971	9.692786	169	0.384615	1.335157	167	0.311377	38.836780	276	0.307971	0.244000	0.232817	
335	0.328358	356	0.067416	25	0.440000	284	0.362676	9.692786	175	0.314286	1.335157	160	0.343750	38.836780	284	0.362676	0.248000	0.232871	
351	0.353276	360	0.047222	27	0.592593	262	0.309160	9.692786	181	0.392265	1.335157	170	0.311765	38.836780	262	0.309160	0.238000	0.232889	
323	0.300310	353	0.056657	34	0.529412	290	0.341379	9.692786	157	0.375796	1.335157	166	0.228916	38.836780	290	0.341379	0.234000	0.232893	
352	0.357955	322	0.052795	36	0.555556	290	0.386207	9.692786	172	0.372093	1.335157	180	0.344444	38.836780	290	0.386207	0.275000	0.233041	
344	0.348837	340	0.026471	35	0.514286	281	0.298932	9.692786	184	0.304348	1.335157	160	0.400000	38.836780	281	0.298932	0.231000	0.233034	
364	0.387363	330	0.036364	41	0.634146	265	0.298113	9.692786	193	0.378238	1.335157	171	0.397661	38.836780	265	0.298113	0.258000	0.233122	
352	0.409091	353	0.036827	39	0.641026	256	0.316406	9.692786	177	0.401130	1.335157	175	0.417143	38.836780	256	0.316406	0.263000	0.233226	
347	0.282421	322	0.049689	37	0.837838	294	0.333333	13.577323	176	0.312500	1.732286	171	0.251462	38.836780	294	0.333333	0.243000	0.233260	
359	0.259053	313	0.035144	41	0.731707	287	0.303136	13.577323	191	0.272251	1.732286	168	0.244048	38.836780	287	0.303136	0.221000	0.233217	
332	0.234940	350	0.080000	38	0.526316	280	0.307143	13.577323	162	0.197531	1.732286	170	0.270588	38.836780	280	0.307143	0.212000	0.233144	
362	0.279006	324	0.067901	30	0.433333	284	0.320423	13.004936	173	0.248555	1.732286	189	0.306878	38.836780	284	0.320423	0.227000	0.233123	
368	0.239130	307	0.071661	40	0.475000	285	0.315789	13.004936	163	0.239264	1.732286	205	0.239024	38.836780	285	0.315789	0.219000	0.233075	
329	0.240122	339	0.058997	45	0.577778	287	0.254355	13.004936	151	0.251656	1.732286	178	0.230337	38.836780	287	0.254355	0.198000	0.232955	
359	0.253482	324	0.030864	43	0.395349	274	0.233577	13.004936	184	0.206522	1.732286	175	0.302857	38.836780	274	0.233577	0.182000	0.232782	
316	0.246835	362	0.074586	41	0.536585	281	0.302491	13.004936	166	0.234940	1.732286	150	0.260000	38.836780	281	0.302491	0.212000	0.232711	
337	0.311573	362	0.080110	32	0.718750	269	0.308550	13.004936	180	0.277778	1.732286	157	0.350318	38.836780	269	0.308550	0.240000	0.232736	
350	0.282857	359	0.061281	20	0.450000	271	0.276753	13.004936	174	0.264368	1.732286	176	0.301136	38.836780	271	0.276753	0.205000	0.232642	
325	0.273846	376	0.045213	26	0.576923	273	0.300366	13.004936	173	0.231214	1.732286	152	0.322368	38.836780	273	0.300366	0.203000	0.232543	
366	0.316940	351	0.054131	27	0.555556	256	0.339844	13.004936	183	0.289617	1.732286	183	0.344262	38.836780	256	0.339844	0.237000	0.232558	
324	0.197531	354	0.056497	35	0.571429	287	0.313589	13.004936	166	0.216867	1.732286	158	0.177215	38.836780	287	0.313589	0.194000	0.232429	
365	0.243836	328	0.085366	37	0.378378	270	0.292593	13.004936	189	0.201058	1.458922	176	0.289773	38.836780	270	0.292593	0.210000	0.232355	
356	0.252809	344	0.075581	33	0.545455	267	0.344569	13.004936	197	0.218274	1.458922	159	0.295597	38.836780	267	0.344569	0.226000	0.232334	
358	0.287709	308	0.032468	47	0.595745	287	0.236934	13.004936	180	0.300000	1.458922	178	0.275281	38.836780	287	0.236934	0.209000	0.232257	
346	0.349711	345	0.066667	34	0.470588	275	0.250909	13.004936	187	0.304813	1.458922	159	0.402516	38.836780	275	0.250909	0.229000	0.232246	
359	0.220056	318	0.050314	43	0.511628	280	0.353571	13.004936	188	0.223404	2.459587	171	0.216374	38.836780	280	0.353571	0.216000	0.232193	
335	0.211940	345	0.040580	41	0.439024	279	0.326165	13.004936	175	0.217143	2.459587	160	0.206250	38.836780	279	0.326165	0.194000	0.232068	
361	0.246537	325	0.040000	28	0.535714	286	0.363636	13.004936	181	0.320442	2.459587	180	0.172222	38.836780	286	0.363636	0.221000	0.232032	
331	0.265861	350	0.088571	35	0.571429	284	0.352113	13.004936	173	0.277457	2.083404	158	0.253165	38.836780	284	0.352113	0.239000	0.232054	
326	0.279141	334	0.059880	30	0.533333	310	0.290323	13.004936	169	0.307692	2.083404	157	0.248408	38.836780	310	0.290323	0.217000	0.232006	
337	0.234421	350	0.062857	42	0.738095	271	0.247232	13.004936	167	0.257485	2.083404	170	0.211765	38.836780	271	0.247232	0.199000	0.231899	
302	0.192053	361	0.094183	40	0.450000	297	0.333333	13.004936	168	0.208333	2.083404	134	0.171642	38.836780	297	0.333333	0.209000	0.231826	
370	0.248649	330	0.060606	35	0.542857	265	0.241509	13.004936	194	0.231959	1.332307	176	0.267045	38.836780	265	0.241509	0.195000	0.231708	
368	0.317935	337	0.080119	30	0.566667	265	0.298113	13.004936	180	0.283333	1.332307	188	0.351064	38.836780	265	0.298113	0.240000	0.231734	
349	0.295129	332	0.060241	41	0.317073	278	0.320144	13.004936	179	0.223464	1.332307	170	0.370588	38.836780	278	0.320144	0.225000	0.231713	
345	0.292754	343	0.061224	32	0.562500	280	0.267857	13.004936	166	0.204819	1.332307	179	0.374302	38.836780	280	0.267857	0.215000	0.231660	
343	0.320700	347	0.069164	35	0.542857	275	0.367273	13.004936	182	0.285714	1.332307	161	0.360248	38.836780	275	0.367273	0.254000	0.231730	
354	0.338983	339	0.050147	36	0.694444	271	0.346863	13.004936	176	0.301136	1.332307	178	0.376404	38.836780	271	0.346863	0.256000	0.231807	
342	0.339181	350	0.034286	35	0.542857	273	0.336996	13.004936	183	0.300546	1.332307	159	0.383648	38.836780	273	0.336996	0.239000	0.231829	
350	0.317143	356	0.036517	37	0.540541	257	0.330739	13.004936	173	0.300578	1.332307	177	0.333333	38.836780	257	0.330739	0.229000	0.231821	
349	0.226361	333	0.036036	35	0.342857	283	0.296820	13.004936	154	0.181818	1.332307	195	0.261538	38.836780	283	0.296820	0.187000	0.231681	
344	0.238372	335	0.065672	40	0.575000	281	0.341637	12.816773	163	0.208589	1.332307	181	0.265193	38.836780	281	0.341637	0.223000	0.231653	
333	0.345345	349	0.085960	37	0.405405	281	0.256228	12.816773	167	0.335329	1.332307	166	0.355422	38.836780	281	0.256228	0.232000	0.231655	
393	0.330789	334	0.071856	29	0.620690	244	0.274590	12.816773	176	0.284091	1.332307	217	0.368664	38.836780	244	0.274590	0.239000	0.231677	
362	0.331492	328	0.060976	28	0.464286	282	0.283688	12.816773	165	0.278788	1.332307	197	0.375635	38.836780	282	0.283688	0.233000	0.231681	
329	0.313070	352	0.065341	32	0.562500	287	0.306620	12.816773	161	0.279503	1.332307	168	0.345238	38.836780	287	0.306620	0.232000	0.231682	
327	0.311927	361	0.072022	41	0.560976	271	0.365314	12.816773	163	0.257669	1.332307	164	0.365854	38.836780	271	0.365314	0.250000	0.231739	
351	0.276353	330	0.081818	29	0.586207	290	0.300000	12.816773	179	0.245810	1.332307	172	0.308140	38.836780	290	0.300000	0.228000	0.231727	
352	0.389205	335	0.074627	34	0.470588	279	0.344086	12.816773	163	0.325153	1.332307	189	0.444444	38.836780	279	0.344086	0.274000	0.231856	
342	0.298246	336	0.065476	30	0.700000	292	0.267123	12.816773	174	0.321839	2.171997	168	0.273810	38.836780	292	0.267123	0.223000	0.231829	
341	0.252199	364	0.054945	35	0.485714	260	0.284615	12.816773	169	0.266272	2.171997	172	0.238372	38.836780	260	0.284615	0.197000	0.231724	
327	0.232416	371	0.075472	34	0.617647	268	0.268657	12.816773	160	0.262500	2.171997	167	0.203593	38.836780	268	0.268657	0.197000	0.231619	
330	0.248485	365	0.057534	37	0.432432	268	0.317164	12.816773	158	0.278481	2.171997	172	0.220930	38.836780	268	0.317164	0.204000	0.231535	
349	0.197708	346	0.066474	39	0.589744	266	0.281955	12.816773	184	0.222826	2.171997	165	0.169697	38.836780	266	0.281955	0.190000	0.231411	
326	0.276074	344	0.061047	32	0.593750	298	0.278523	12.816773	167	0.263473	1.848002	159	0.289308	38.836780	298	0.278523	0.213000	0.231356	
